record_id,pmid,title,abstract,included_c,included_w,included,asreview_ranking
26,30703768,The Effect of the Prethanol Extract of Trifolium pratense Leaves on Interleukin-1β-Induced Cartilage Matrix Degradation in Primary Rat Chondrocytes.,"Osteoarthritis (OA) is a degenerative joint disease, characterized by cartilage degradation and inflammation. The proinflammatory cytokine, interleukin (IL)-1β, plays a crucial role in the pathogenesis of OA by inducing the release of other catabolic factors that contribute to cartilage degradation. Trifolium pratense L. (red clover) has been used as a medicinal plant in many countries and as a source of nutraceuticals to alleviate the symptoms of menopause. Ob-jectives: In this study, we aimed to evaluate the anticatabolic effect of 40% prethanol extract of T. pratense (40% PeTP) on IL-1β-stimulated chondrocytes. Primary rat chondrocytes were pretreated with 40% PeTP for 1 h before stimulation with IL-1β (20 ng/mL). The production of nitrite, prostaglandin E2 (PGE2), and aggrecan was measured by using Griess reagent and ELISA. Protein expression of inducible nitric oxide synthase (iNOS), cyclooxygenase (COX)-2, matrix metalloproteinase (MMP)-1, MMP-3, MMP-13, A disintegrin and metalloproteinase with thrombospondin motif (ADAMTS)-4, mitogen-activated protein kinase (MAPK), and the nuclear factor (NF)-κB p65 subunit was measured by using Western blotting. PeTP (40%) significantly inhibited the IL-1β-induced expression of nitrite, iNOS, PGE2, COX-2, MMP-1, MMP-3, MMP-13, and ADAMTS-4 in isolated primary rat chondrocytes. Furthermore, 40% PeTP decreased the IL-1β-induced degradation of aggrecan, the phosphorylation of MAPKs, and the nuclear translocation of the NF-κB p65 subunit. These results suggested that 40% PeTP has a chondroprotective effect on inflammation and may be a potential preventative agent for OA progression.",1,0,0,33
28,30705640,Milk From Cow Fed With High Forage/Concentrate Ratio Diet: Beneficial Effect on Rat Skeletal Muscle Inflammatory State and Oxidative Stress Through Modulation of Mitochondrial Functions and AMPK Activity.,"Milk and dairy products are relevant components of daily diet and are part of dietary recommendation in many countries due to their content of key nutrients. However, the relatively high content of saturated fat of the milk and its extensive usage for every age group raises concerns about its potential negative health effects. Therefore, in the last years, several researchers dedicated their attention to milk production and quality. Milk fatty acids profile depend on cow feeding and in particular on the type of forage and concentrate and forage/concentrate ratio. It was demonstrated that feeding dairy cows with a 70/30 forage/concentrate ratio yields milk with a low ω6:ω3 ratio and high CLA levels. In this work, we demonstrated that the supplementation of rats diet with this high forage milk (HFM) results, in the skeletal muscle of these animals, in a reduced lipid content and inflammation levels, and an improved mitochondrial lipid oxidation, and redox status through modulation of AMPK activity.",1,0,0,34
42,30991389,Assessing Cerebral Metabolism in the Immature Rodent: From Extracts to Real-Time Assessments.,"Brain development is an energy-expensive process. Although glucose is irreplaceable, the developing brain utilizes a variety of substrates such as lactate and the ketone bodies, β-hydroxybutyrate and acetoacetate, to produce energy and synthesize the structural components necessary for cerebral maturation. When oxygen and nutrient supplies to the brain are restricted, as in neonatal hypoxia-ischemia (HI), cerebral energy metabolism undergoes alterations in substrate use to preserve the production of adenosine triphosphate. These changes have been studied by in situ biochemical methods that yielded valuable quantitative information about high-energy and glycolytic metabolites and established a temporal profile of the cerebral metabolic response to hypoxia and HI. However, these analyses relied on terminal experiments and averaging values from several animals at each time point as well as challenging requirements for accurate tissue processing.More recent methodologies have focused on in vivo longitudinal analyses in individual animals. The emerging field of metabolomics provides a new investigative tool for studying cerebral metabolism. Magnetic resonance spectroscopy (MRS) has enabled the acquisition of a snapshot of the metabolic status of the brain as quantifiable spectra of various intracellular metabolites. Proton (1H) MRS has been used extensively as an experimental and diagnostic tool of HI in the pursuit of markers of long-term neurodevelopmental outcomes. Still, the interpretation of the metabolite spectra acquired with 1H MRS has proven challenging, due to discrepancies among studies, regarding calculations and timing of measurements. As a result, the predictive utility of such studies is not clear. 13C MRS is methodologically more challenging, but it provides a unique window on living tissue metabolism via measurements of the incorporation of 13C label from substrates into brain metabolites and the localized determination of various metabolic fluxes. The newly developed hyperpolarized 13C MRS is an exciting method for assessing cerebral metabolism in vivo, that bears the advantages of conventional 13C MRS but with a huge gain in signal intensity and much shorter acquisition times. The first part of this review article provides a brief description of the findings of biochemical and imaging methods over the years as well as a discussion of their associated strengths and pitfalls. The second part summarizes the current knowledge on cerebral metabolism during development and HI brain injury.",0,1,0,35
10,30687269,Elucidating the Immune-Related Mechanisms by Which Probiotic Strain Lactobacillus casei BL23 Displays Anti-tumoral Properties.,"We have recently described antitumor properties of Lactobacillus casei BL23 strain in both a mouse allograft model of human papilloma virus (HPV)-induced cancer and dimethylhydrazine-associated colorectal cancer. However, the mechanisms underlying these beneficial effects are still unknown. Interestingly, in vitro cellular models show that this bacterium is able to stimulate the production of high levels of IL-2. Because this cytokine has well-known antitumor properties, we decided to explore its role in the anti-cancer effects of BL23 using the HPV-induced cancer model. We found a negative correlation between IL-2 and tumor size confirming the necessity of IL-2 to protect from tumor development. Then, we blocked IL-2 synthesis using neutralizing monoclonal antibodies in mice that were challenged with lethal levels of tumor cells; this led to a significant reduction in the protective abilities of BL23. Next, we used a genetically modified strain of Lactococcus lactis to deliver exogenous IL-2 to the system, and in doing so, we were able to partially mimic the antitumor properties of BL23. Additionally, we showed the systemic role of T-cells in tumor protection through a negative correlation between tumor size and T-cells subpopulations and an increasement of BL23-specific local Foxp3 levels in tumor-bearing mice. Finally, we observed a negative correlation between tumor size and NK+ cells, but local recruitment of NK cells and cytotoxic activity appeared specific to BL23 treatment. Taken together, our data suggest that IL-2 signaling pathway plays an important role in the anti-tumoral effects of probiotic strain L. casei BL23. These results encourage further investigation in the use of probiotic strains for potential therapeutic applications to clinical practice, in particular for the treatment of colorectal cancer. Furthermore, our approach could be extended and applied to other potential beneficial microorganisms, such as gut microbiota, in order to better understand the crosstalk between microbes and the host.",1,0,0,36
25,30700973,The Effect of Fucoidan on Cellular Oxidative Stress and the CatD-Bax Signaling Axis in MN9D Cells Damaged by 1-Methyl-4-Phenypyridinium.,"Background: The purpose of this study was to investigate the impact of fucoidan (FUC) on the oxidative stress response and lysosomal apoptotic pathways in the Parkinson disease (PD) cell model. Methods: The Dopaminergic nerve precursor cell line(MN9D) cells that served as a PD model in this study underwent damage induced by 100 μM 1-methyl-4-phenyl pyridine (MPP+). Cell viability was assessed after FUC treatment and intracellular SOD GSH was measured via immunofluorescence assay. Cellular changes in cathepsin D, Autophagy marker Light Chain 3-II (LC3-II), and apoptotic protein Bax were assessed by Western blot. The expression of Cat D, LC3-II, and B cell lymphoma-2-associated x protein (Bax) was also measured after addition of the cathepsin inhibitor, pepstatin A. Results: The results indicated that MN9D cell viability decreased by 50% within 24 h after 100 μM MPP+ induced toxicity. Pretreatment with 100 μM Fucoidan reduced cellular expression of LC3-II and CatD in 3 h and suppressed the induction of Bax protein. After pepstatin A treatment, Bax expression was significantly downregulated.FUC reversed the reduction of superoxide dismutase (SOD) L-Glutathione(GSH), decreased cell viability, and apoptosis induced by MPP+ in 6 h, suggesting that Fucoidan can attenuate damage to MN9D cells induced by MPP+. Conclusions: Fucoidan protected lysosomes, reduced the expression of LC3-II, inhibited the expression of CatD-Bax and the oxidative stress response, suppressed apoptosis, and thus conferred protective effects for dopaminergic neural cells. FUC may have neuroprotective effects on PD and further research is needed.",0,1,0,37
5,30686979,Radiation Induces Distinct Changes in Defined Subpopulations of Neural Stem and Progenitor Cells in the Adult Hippocampus.,"While irradiation can effectively treat brain tumors, this therapy also causes cognitive impairments, some of which may stem from the disruption of hippocampal neurogenesis. To study how radiation affects neurogenesis, we combine phenotyping of subpopulations of hippocampal neural stem and progenitor cells with double- and triple S-phase labeling paradigms. Using this approach, we reveal new features of division, survival, and differentiation of neural stem and progenitor cells after exposure to gamma radiation. We show that dividing neural stem cells, while susceptible to damage induced by gamma rays, are less vulnerable than their rapidly amplifying progeny. We also show that dividing stem and progenitor cells that survive irradiation are suppressed in their ability to replicate 0.5-1 day after the radiation exposure. Suppression of division is also observed for cells that entered the cell cycle after irradiation or were not in the S phase at the time of exposure. Determining the longer term effects of irradiation, we found that 2 months after exposure, radiation-induced suppression of division is partially relieved for both stem and progenitor cells, without evidence for compensatory symmetric divisions as a means to restore the normal level of neurogenesis. By that time, most mature young neurons, born 2-4 weeks after the irradiation, still bear the consequences of radiation exposure, unlike younger neurons undergoing early stages of differentiation without overt signs of deficient maturation. Later, 6 months after an exposure to 5 Gy, cell proliferation and neurogenesis are further impaired, though neural stem cells are still available in the niche, and their pool is preserved. Our results indicate that various subpopulations of stem and progenitor cells in the adult hippocampus have different susceptibility to gamma radiation, and that neurogenesis, even after a temporary restoration, is impaired in the long term after exposure to gamma rays. Our study provides a framework for investigating critical issues of neural stem cell maintenance, aging, interaction with their microenvironment, and post-irradiation therapy.",0,1,0,38
21,30693038,Fasudil Promotes BMSC Migration via Activating the MAPK Signaling Pathway and Application in a Model of Spinal Cord Injury.,"Bone marrow-derived mesenchymal stem cells (BMSCs) are considered as transplants for the treatment of central nervous system (CNS) trauma, but the therapeutic effect is restricted by their finite mobility and homing capacity. Fasudil (FAS), a potent Rho kinase inhibitor, has been reported to alleviate nerve damage and induce the differentiation of BMSCs into neuron-like cells. However, the effect of FAS on the migration of BMSCs remains largely unknown. The present study revealed that FAS significantly enhanced the migration ability and actin stress fiber formation of BMSCs in vitro with an optimal concentration of 30 μmol/L. Moreover, we found that activation of the MAPK signaling pathway was involved in these FAS-mediated phenomena. In vivo, cells pretreated with FAS showed greater homing capacity from the injection site to the spinal cord injury site. Taken together, the present results indicate that FAS acts as a promoting factor of BMSC migration both in vitro and in vivo, possibly by inducing actin stress fiber formation via the MAPK signaling pathway, suggesting that FAS might possess synergistic effect in stem cell transplantation of CNS trauma.",0,1,0,39
39,30799984,Immunogenicity and protective efficacy of recombinant alkaline shock protein 23 from Staphylococcus aureus in a murine model.,"The diversity and severity of infections caused and the rapid emergence of antibiotic resistance necessitates the development of a vaccine against Staphylococcus aureus. None of the antigens tried as vaccine candidates so far has been translated into a clinically viable vaccine. Recent research data suggest that antigens with the potential to activate cell mediated immunity along with humoral immunity would be the key to the development of a vaccine. Alkaline shock protein 23, a membrane-anchored protein involved in the stress response, has been identified as a CD4+ T cell antigen from S. aureus. In the present study, we report the evaluation of immunogenicity and protective efficacy of a recombinant alkaline shock protein 23 from S. aureus in mouse models. The gene coding for the protein was cloned and expressed in Escherichia coli, purified using immobilized metal iron affinity chromatography, sequence-confirmed using mass spectrometry and intraperitoneally administered to BALB/c mice. Serum titers of IgG, IgG1, and IgG2a in response to the protein were measured on post-immunization days 21, 35 and 42 using indirect ELISA and compared to control mice injected with PBS. Our results showed that the protein induced significantly higher (p < 0.01) antibody responses in immunized mice compared to the control mice. The mean serum antibody titers of IgG, IgG1 and IgG2a three weeks after the last immunization were found to be 25600, 25600 and 12800 respectively. Moreover, we found that immunization with Asp23 protected mice from a lethal dose of S. aureus strain USA300.",1,0,0,40
19,30692926,High Throughput mRNA Sequencing Reveals Potential Therapeutic Targets of Tao-Hong-Si-Wu Decoction in Experimental Middle Cerebral Artery Occlusion.,"Background: Experimental and clinical studies have shown that Tao-Hong-Si-Wu decoction (THSWD) improved neurological deficits resulting from Middle Cerebral Artery Occlusion (MCAO). However, the mechanisms of action of THSWD in MCAO have not been characterized. In this study, the mRNA transcriptome was used to study various therapeutic targets of THSWD. Methods: RNA-seq was used to identify differentially expressed genes (DEGs). MCAO-induced up-regulated genes (MCAO vs. control) and THSWD-induced down-regulated genes (compared to MCAO) were identified. Intersection genes were defined as up-regulated differentially expression genes (up-DEGs) identified as MCAO-induced gene expression that were reversed by THSWD. Genes down-regulated by MCAO and up-regulated by THSWD were grouped as another series of intersections. Biological functions and signaling pathways were determined by gene ontology (GO) and Kyoto encyclopedia of genes and genomes (KEGG) pathway analyses. In addition, several identified genes were validated by RT-qPCR. Results: A total of 339 DEGs were filtered based on the 2 series (MCAO vs. control and MCAO vs. THSWD), and were represented by genes involved in cell cycle (rno04110), ECM-receptor interaction (rno04512), complement and coagulation cascades (rno04610), focal adhesion (rno04510), hematopoietic cell lineage (rno04640), neuroactive ligand-receptor interaction (rno04080), cocaine addiction (rno05030), amphetamine addiction (rno05031), nicotine addiction (rno05033), fat digestion and absorption (rno04975), glycerophospholipid metabolism (rno00564), and others. The protein-protein interaction (PPI) network consisted of 202 nodes and 1,700 connections, and identified two main modules by MOCDE. Conclusion: Cell cycle (rno04110), ECM-receptor interaction (rno04512), complement and coagulation cascades (rno04610), focal adhesion (rno04510), hematopoietic cell lineage (rno04640), and neuroactive ligand-receptor interactions (rno04080) are potential therapeutic targets of THSWD in MCAO. This study provided a theoretical basis for THSWD prevention of neurological deficits resulting from intracerebral hemorrhage.",0,1,0,41
6,30687003,Ferroptosis Contributes to Isoflurane Neurotoxicity.,"The underlying mechanisms of isoflurane neurotoxicity in the developing brain remain unclear. Ferroptosis is a recently characterized form of programmed cell death distinct from apoptosis or autophagy, characterized by iron-dependent reactive oxygen species (ROS) generation secondary to failure of glutathione-dependent antioxidant defenses. The results of the present study are the first to demonstrate in vitro that ferroptosis is a central mechanism contributing to isoflurane neurotoxicity. We observed in embryonic mouse primary cortical neuronal cultures (day-in-vitro 7) that 6 h of 2% isoflurane exposure was associated with decreased transcription and protein expression of the lipid repair enzyme glutathione peroxidase 4. In parallel, isoflurane exposure resulted in increased ROS generation, disruption in mitochondrial membrane potential, and cell death. These effects were significantly attenuated by pre-treatment with the selective ferroptosis inhibitor ferrostatin-1 (Fer-1). Collectively, these observations provide a novel mechanism for isoflurane-induced injury in the developing brain and suggest that pre-treatment with Fer-1 may be a potential clinical intervention for neuroprotection.",1,0,0,42
17,30687812,Oral Ibuprofen Interferes with Cellular Healing Responses in a Murine Model of Achilles Tendinopathy.,"The attempted healing of tendon after acute injury (overloading, partial tear or complete rupture) proceeds via the normal wound healing cascade involving hemostasis, inflammation, matrix synthesis and matrix remodeling. Depending on the degree of trauma and the nature of the post-injury milieu, a variable degree of healing and recovery of function occurs. Post-injury analgesia is often achieved with NSAIDs such as Ibuprofen, however there is increasing evidence that NSAID usage may interfere with the healing process. This study aimed to investigate the cellular mechanism by which IBU therapy might lead to a worsening of tendon pathology. We have examined the effect of oral Ibuprofen, on Achilles tendon healing in a TGFb1-induced murine tendinopathy model. Dosing was started 3 days after initial injury (acute cellular response phase) and continued for 22 days or started at 9 days after injury (transition to matrix regeneration phase) and given for 16 days. Cellular changes in tendon and surrounding peritenon were assessed using Hematoxylin/Eosin, chondroid accumulation with Safranin O and anti-aggrecan immunohistochemistry, and neo-vessel formation with GSI Lectin histochemistry. Markers of inflammation included histochemical localization of hyaluronan, immunohistochemistry of heavy chain 1 and TNFα-stimulated glycoprotein-6 (TSG6). Cell responses were further examined by RT-qPCR of 84 NFκB target genes and 84 wound healing genes. Biomechanical properties of tendons were evaluated by tensile testing. At a clinically-relevant dosage, Ibuprofen prevented the process of remodeling/removal of the inflammatory matrix components, hyaluronan, HC1 and TSG6. Furthermore, the aberrant matrix remodeling was accompanied by activation at day 28 of genes (Col1a2, Col5a3, Plat, Ccl12, Itga4, Stat3, Vegfa, Mif, Col4a1, Rhoa, Relb, F8, Cxcl9, Lta, Ltb, Ccl12, Cdkn1a, Ccl22, Sele, Cd80), which were not activated at any time without the drug, and so appear most likely to be involved in the pathology. Of these, Vegfa, Col4a1, F8, Cxcl9 and Sele, have been shown to play a role in vascular remodeling, consistent with the appearance at 25 days of vasculogenic cell groups in the peritenon and fat pad stroma surrounding the Achilles of the drug-dosed mice. Tensile stiffness (p = 0.004) and elastic modulus (p = 0.012) were both decreased (relative to age-matched uninjured and non-dosed mice) in mice dosed with Ibuprofen from day 3 to day 25, whether injured or not. We conclude that the use of Ibuprofen for pain relief during inflammatory phases of tendinopathy, might interfere with the normal processes of extracellular matrix remodeling and cellular control of expression of inflammatory and wound healing genes. It is proposed that the known COX2-mediated anti-inflammatory effect of ibuprofen has detrimental effects on the turnover of a pro-inflammatory HA matrix produced in response to soft-tissue injury, thus preventing the switch to cellular responses associated with functional matrix remodeling and eventual healing.",1,0,0,43
14,30687644,Entamoeba histolytica Cyclooxygenase-Like Protein Regulates Cysteine Protease Expression and Virulence.,"The intestinal protozoan parasite Entamoeba histolytica (Eh) causes amebiasis associated with severe diarrhea and/or liver abscess. Eh pathogenesis is multifactorial requiring both parasite virulent molecules and host-induced innate immune responses. Eh-induced host pro-inflammatory responses plays a critical role in disease pathogenesis by causing damage to tissues allowing parasites access to systemic sites. Eh cyclooxygenase (EhCox) derived prostaglandin E2 stimulates the chemokine IL-8 from mucosal epithelial cells that recruits neutrophils to the site of infection to exacerbate disease. At present, it is not known how EhCox is regulated or whether it affects the expression of other proteins in Eh. In this study, we found that gene silencing of EhCox (EhCoxgs) markedly increased endogenous cysteine protease (CP) protein expression and virulence without altering CP gene transcripts. Live virulent Eh pretreated with arachidonic acid substrate to enhance PGE2 production or aspirin to inhibit EhCox enzyme activity or addition of exogenous PGE2 to Eh had no effect on EhCP activity. Increased CP enzyme activity in EhCoxgs was stable and significantly enhanced erythrophagocytosis, cytopathic effects on colonic epithelial cells and elicited pro-inflammatory cytokines in mice colonic loops. Acute infection with EhCoxgs in colonic loops increased inflammation associated with high levels of myeloperoxidase activity. This study has identified EhCox protein as one of the important endogenous regulators of cysteine protease activity. Alterations of CP activity in response to Cox gene silencing may be a negative feedback mechanism in Eh to limit proteolytic activity during colonization that can inadvertently trigger inflammation in the gut.",1,0,0,44
45,31949675,Expression of miR-9 in the serum of patients with acute ischemic stroke and its effect on neuronal damage.,"This research was aimed to measure the expression of miR-9 in serum of acute ischemic stroke (AIS) patients and explore the role of miR-9 on OGD-induced neuronal damage. In the present study, we measured the expression of miR-9 in serum of 65 AIS patients by real-time quantitative PCR (RT-qPCR) and the effect of miR-9 on oxygen-glucose deprivation (OGD)-induced neuronal injury was detected by CCK-8 in vitro. Western blot was used to measure the expression of protein. We found that the serum level of miR-9 in 65 AIS patients was significantly higher than that in control group (no-AIS), and was positively correlated with NIHSS score (r=0.627, P<0.001), infarct volume ((r=0.576, P<0.001), serum IL-8 (r=0.376, P=0.002), TNF-α (r=0.418, P<0.001), IL-6 (r=0.545, P<0.001), and IL-1β (r=0.592, P<0.001). miR-9 expression levels were upregulated in cultured neurons with OGD treatment. The downregulation of miR-9 significantly alleviated OGD-induced neuronal injury. Dual-luciferase reporter assay demonstrated that SIRT1 was a target gene of miR-9, and miR-9 negatively regulated SIRT 1 expression and positively regulated p65 expression. All in all, our data showed that downregulation of miR-9 protected neurons against OGD/R-induced injury by the SIRT1-mediated NF-kB pathway.",0,1,0,45
4,30686969,Tracking Neural Progenitor Cell Migration in the Rodent Brain Using Magnetic Resonance Imaging.,"The study of neurogenesis and neural progenitor cells (NPCs) is important across the biomedical spectrum, from learning about normal brain development and studying disease to engineering new strategies in regenerative medicine. In adult mammals, NPCs proliferate in two main areas of the brain, the subventricular zone (SVZ) and the subgranular zone, and continue to migrate even after neurogenesis has ceased within the rest of the brain. In healthy animals, NPCs migrate along the rostral migratory stream (RMS) from the SVZ to the olfactory bulb, and in diseased animals, NPCs migrate toward lesions such as stroke and tumors. Here we review how MRI-based cell tracking using iron oxide particles can be used to monitor and quantify NPC migration in the intact rodent brain, in a serial and relatively non-invasive fashion. NPCs can either be labeled directly in situ by injecting particles into the lateral ventricle or RMS, where NPCs can take up particles, or cells can be harvested and labeled in vitro, then injected into the brain. For in situ labeling experiments, the particle type, injection site, and image analysis methods have been optimized and cell migration toward stroke and multiple sclerosis lesions has been investigated. Delivery of labeled exogenous NPCs has allowed imaging of cell migration toward more sites of neuropathology, which may enable new diagnostic and therapeutic opportunities for as-of-yet untreatable neurological diseases.",0,1,0,46
